 11 5673.182965 3.801E-30 2.183E-02.05400.208 3623.76450.540.020000          1 1 0          0 0 0 16  7  9       16  4 12      232230807294713152    33.0   33.0
 11 5673.286482 1.689E-26 3.351E-02.10060.456 1664.96460.75-.000100          2 0 0          0 1 0  3  1  3        2  0  2      764323307294713159     7.0    5.0
 11 5673.309790 1.209E-30 5.924E-05.04350.250 2586.52970.42-.014580          0 4 0          0 0 0 12  2 10       13  5  9      362230838360713049    25.0   27.0
 11 5673.705000 7.036E-28 2.478E-02.06770.315 2688.07990.60-.024590          2 0 0          0 1 0  9  2  7        9  1  8      434223837294713152    57.0   57.0
 11 5673.705192 3.572E-29 7.278E+00.00580.161 4412.3166-.34-.018210          0 1 1          0 0 0 21  1 20       20  1 19      464233838394713152    43.0   41.0
 11 5673.705463 1.072E-28 7.277E+00.00570.161 4412.3171-.34-.017860          0 1 1          0 0 0 21  2 20       20  2 19      464233838394713152   129.0  123.0
 11 5673.711393 4.026E-30 2.646E+00.04220.265 4557.55490.43-.016660          0 0 2          0 1 0 13  7  7       12  8  4      332230837294713152    27.0   25.0
 11 5673.719241 5.651E-29 1.824E-02.05680.221 3244.60060.550.020000          1 1 0          0 0 0 15  7  8       15  4 11      434233837294713152    93.0   93.0
 11 5673.803992 2.514E-23 6.418E-02.07690.403  704.21410.67-.000200          1 1 0          0 0 0  8  4  5        7  1  6      564520837267623136    51.0   45.0
 11 5673.906576 3.775E-29 3.810E-03.07770.315 2904.67040.68-.004410          1 2 0          0 1 0  9  6  3        9  3  6      434233837294713152    57.0   57.0
 11 5674.052797 1.121E-25 6.348E-04.08320.352  842.35660.73-.005000          1 1 0          0 0 0  7  6  1        7  3  4      564523837294713159    45.0   45.0
 11 5674.188571 4.609E-29 1.746E-01.07960.371 3601.85890.660.007150          0 3 1          0 2 0  7  3  5        6  1  6      534233837294713152    45.0   39.0
 11 5674.197302 2.727E-29 5.391E-01.08670.352 3967.48850.720.005660          0 3 1          0 2 0  8  4  4        7  2  5      534233837294713152    51.0   45.0
 11 5674.217317 1.795E-29 2.197E-04.08510.352 2392.59250.70-.002130          0 0 2          0 1 0  6  3  4        7  2  5      534263837294713152    39.0   45.0
 11 5674.254249 9.899E-30 7.957E-05.08000.371 2271.71220.70-.008080          1 0 1          0 1 0  5  5  1        6  3  4      434233837294713152    33.0   39.0
 11 5674.351306 1.634E-27 2.518E-02.06480.333 2495.16580.56-.003740          2 0 0          0 1 0  8  3  6        8  2  7      534223837294713152    51.0   51.0
 11 5674.400085 1.310E-29 1.986E-08.08870.412  315.77950.710.000000          0 1 1          0 0 0  6  3  4        4  2  2     q4222308079917122 0    13.0    9.0
 11 5674.504790 6.437E-25 7.282E+00.06500.265 2300.68500.65-.013000          0 1 1          0 0 0 13  5  8       12  5  7      464523838378713159    27.0   25.0
 11 5674.543546 1.288E-30 1.406E-02.05530.265 3940.51940.56-.040000          0 0 2          0 1 0 13  2 11       12  5  8      532230837294713152    81.0   75.0
 11 5674.545727 1.044E-28 8.481E-04.06190.333 2337.66680.52-.021450          0 0 2          0 1 0  7  0  7        8  1  8      434233837294713152    45.0   51.0
 11 5674.564635 5.431E-28 1.064E-05.07040.315  920.21000.630.006380          1 1 0          0 0 0  9  4  6        9  1  9      434223837294713152    19.0   19.0
 11 5674.597889 1.158E-29 1.110E-02.07340.298 3162.25890.63-.016860          0 0 2          0 1 0 10  2  8       10  3  7      434233837294713152    21.0   21.0
 11 5674.613492 8.053E-30 1.393E+01.06510.235 4784.99990.59-.005260          0 2 1          0 1 0 15  6  9       14  6  8      332230837294713152    31.0   29.0
 11 5674.663426 9.187E-29 4.133E-03.08140.315 2512.37570.69-.000410          0 2 1          0 1 0  9  3  6        9  1  9      434233837294713152    19.0   19.0
 11 5674.689767 8.720E-25 6.280E+00.03900.265 2433.80040.42-.021000          0 1 1          0 0 0 13  6  8       12  6  7      468421838377713138    81.0   75.0
 11 5674.724452 1.233E-29 2.702E+00.04270.265 4557.54630.43-.014360          0 0 2          0 1 0 13  7  6       12  8  5      434233837294713152    81.0   75.0
 11 5674.747845 2.337E-30 1.204E-05.05250.265 2105.86790.510.000340          0 4 0          0 0 0 11  2 10       12  3  9      462230838360713049    23.0   25.0
 11 5674.894923 1.570E-28 7.093E-03.06350.333 2490.35410.54-.014150          0 0 2          0 1 0  8  0  8        8  1  7      634253837294713152    17.0   17.0
 11 5675.109805 1.697E-29 2.190E-01.08060.391 3598.51590.670.003830          0 3 1          0 2 0  6  4  3        5  2  4      534233837294713152    13.0   11.0
 11 5675.171837 1.606E-29 4.567E-02.09130.391 3478.98650.71-.009070          2 1 0          0 2 0  5  1  4        5  0  5      534243837294713152    33.0   33.0
