time,counts_ratio,humidity,temperature,pressure,n_1762
2025-08-06 16:22:19.540766+00:00,2.2584878,28.155447701116692,29.034054105752148,989.7380667305754,1.0002549358841877
2025-08-06 16:22:33.269459+00:00,2.2584874,28.185943831709977,28.987699360965053,989.778372644664,1.0002551634836556
2025-08-06 16:22:46.204634+00:00,2.2584881,28.216133009958064,28.95679621087038,989.7581084058874,1.0002548747491042
2025-08-06 16:22:58.113121+00:00,2.2584878,27.759103251772935,28.961946735158563,989.822751163132,1.0002550263992505
2025-08-06 16:23:10.749519+00:00,2.258487,28.268995077049546,28.94134463975206,989.7621132279372,1.0002553756933654
2025-08-06 16:23:23.797006+00:00,2.2584879,28.28070868775683,28.967097259737784,989.802565356356,1.0002549649304333
2025-08-06 16:23:36.813825+00:00,2.2584882,28.00466446342564,28.97739830976934,989.7339155398652,1.0002548092394126
2025-08-06 16:23:49.296154+00:00,2.2584879,28.17963395839449,29.003150939941406,989.746086914004,1.0002549202855529
2025-08-06 16:24:02.150056+00:00,2.258488,28.23310327948588,28.972247784608044,989.7541024129304,1.0002549042729454
2025-08-06 16:24:14.808637+00:00,2.2584875,28.115957064213067,28.97739830976934,989.7460123841328,1.0002551208019228
2025-08-06 16:24:27.636767+00:00,2.2584879,28.14494161128276,28.987699360965053,989.7500952489931,1.0002549353020176
2025-08-06 16:24:40.545461+00:00,2.2584883,28.180237194405972,28.98254883522168,989.7137282411784,1.0002547527155679
2025-08-06 16:24:53.273707+00:00,2.2584872,28.232352283848385,29.003150939941406,989.717808853433,1.0002552222266237
2025-08-06 16:25:09.002261+00:00,2.2584868,28.137116711013704,29.049505692586536,989.7623350162352,1.0002553718418998
2025-08-06 16:25:18.638507+00:00,2.2584877,28.04923991624067,29.054656222113408,989.7946930690804,1.0002549783934773
2025-08-06 16:25:31.753725+00:00,2.2584878,28.1848884501234,29.023753049317747,989.6936090341768,1.0002549329329617
2025-08-06 16:25:44.735633+00:00,2.258488,28.207868289325994,29.02890357738943,989.7865357997543,1.0002548636013537
2025-08-06 16:25:58.983244+00:00,2.2584882,28.18534082122391,29.008301466848938,989.7057093551124,1.0002547723854363
2025-08-06 16:26:10.129369+00:00,2.2584873,28.161305708488392,29.02890357738943,989.75016697445,1.0002551648705977
2025-08-06 16:26:22.949580+00:00,2.258488,27.927592635294687,29.008301466848938,989.6855199372044,1.0002548594266898
